job_id,job_title,salary_usd,experience_level,company_location,education_required,years_experience,posting_date,company_name
AI00402,Research Scientist,305621,Executive,Norway,Bachelor,19,2024-07-06,Future Systems
AI00403,Robotics Engineer,187599,Executive,Germany,PhD,11,2025-02-11,DataVision Ltd
AI00405,AI Product Manager,229855,Executive,United Kingdom,PhD,16,2024-04-22,Advanced Robotics
AI00412,Machine Learning Researcher,141385,Executive,Japan,Master,15,2025-03-09,Neural Networks Co
AI00413,Autonomous Systems Engineer,231393,Executive,Canada,Bachelor,12,2025-01-26,Future Systems
AI00378,Robotics Engineer,66990,Mid-Senior level,Israel,PhD,3,2024-05-16,Future Systems
AI00387,ML Ops Engineer,99055,Mid-Senior level,Germany,PhD,2,2024-08-12,Smart Analytics
AI00392,AI Product Manager,107056,Mid-Senior level,Norway,PhD,4,2024-06-14,TechCorp Inc
AI00396,Research Scientist,62031,Mid-Senior level,Ireland,PhD,4,2025-04-25,Cognitive Computing
AI00398,AI Software Engineer,69220,Mid-Senior level,Singapore,Associate,2,2024-01-08,Predictive Systems
AI00406,Principal Data Scientist,85361,Mid-Senior level,Germany,PhD,2,2025-04-21,Machine Intelligence Group
AI00409,Computer Vision Engineer,46236,Mid-Senior level,Israel,PhD,4,2024-08-23,Predictive Systems
AI00410,Data Engineer,72594,Mid-Senior level,India,Associate,3,2024-10-31,Quantum Computing Inc
AI00419,AI Research Scientist,87006,Mid-Senior level,Germany,Master,3,2024-01-08,Cloud AI Solutions
AI00380,Computer Vision Engineer,56318,Entry level,Netherlands,Bachelor,1,2024-11-26,DeepTech Ventures
AI00381,AI Product Manager,45830,Entry level,France,Bachelor,1,2024-12-26,Autonomous Tech
AI00382,NLP Engineer,70207,Entry level,Singapore,PhD,1,2024-08-21,Algorithmic Solutions
AI00383,AI Software Engineer,84101,Entry level,Switzerland,Associate,0,2025-03-03,Quantum Computing Inc
AI00384,AI Product Manager,57591,Entry level,Singapore,PhD,1,2024-05-17,DataVision Ltd
AI00385,ML Ops Engineer,45158,Entry level,Israel,PhD,1,2024-01-13,Predictive Systems
AI00390,ML Ops Engineer,63685,Entry level,Australia,Associate,0,2025-01-06,DataVision Ltd
AI00393,Research Scientist,53318,Entry level,Japan,PhD,0,2024-01-21,Autonomous Tech
AI00394,Data Scientist,90704,Entry level,Denmark,Bachelor,1,2024-05-15,TechCorp Inc
AI00399,Research Scientist,80383,Entry level,Norway,Associate,0,2024-08-15,AI Innovations
AI00404,AI Consultant,33959,Entry level,South Korea,Bachelor,1,2024-05-07,TechCorp Inc
AI00408,Principal Data Scientist,45147,Entry level,Japan,Associate,0,2024-02-13,Neural Networks Co
AI00414,AI Software Engineer,58405,Entry level,France,PhD,1,2025-02-18,Autonomous Tech
AI00415,Robotics Engineer,60440,Entry level,India,Associate,1,2025-04-15,Algorithmic Solutions
AI00417,Data Analyst,298418,Executive,Denmark,Master,12,2024-05-11,Cloud AI Solutions
AI00421,NLP Engineer,206945,Executive,Germany,Bachelor,12,2025-04-10,Future Systems
AI00427,AI Research Scientist,353726,Executive,Switzerland,PhD,13,2024-10-25,DeepTech Ventures
AI00428,AI Architect,95186,Executive,Austria,Master,18,2024-11-02,Future Systems
AI00431,ML Ops Engineer,124709,Executive,Canada,Bachelor,19,2024-06-27,DataVision Ltd
AI00434,NLP Engineer,191741,Executive,China,PhD,11,2024-11-13,AI Innovations
AI00435,Computer Vision Engineer,125762,Executive,Japan,Bachelor,14,2024-06-02,DataVision Ltd
AI00438,Autonomous Systems Engineer,134632,Executive,China,PhD,17,2024-04-14,Autonomous Tech
AI00442,AI Software Engineer,198743,Executive,Canada,Master,19,2024-11-11,Cloud AI Solutions
AI00450,Data Analyst,187668,Executive,Singapore,Master,14,2024-05-14,DataVision Ltd
AI00452,Research Scientist,222757,Executive,Singapore,Master,10,2024-12-22,Neural Networks Co
AI00453,Data Engineer,160302,Executive,Norway,PhD,11,2025-04-18,Advanced Robotics
AI00455,Research Scientist,226519,Executive,Netherlands,Master,18,2024-07-14,Autonomous Tech
AI00423,AI Software Engineer,114667,Mid-Senior level,Denmark,Bachelor,4,2025-04-08,Autonomous Tech
AI00424,Robotics Engineer,128576,Mid-Senior level,Denmark,Associate,4,2024-10-04,Neural Networks Co
AI00426,Autonomous Systems Engineer,101978,Mid-Senior level,United States,Master,3,2024-06-15,Cognitive Computing
AI00433,AI Consultant,59227,Mid-Senior level,Finland,Bachelor,3,2025-03-27,Future Systems
AI00436,AI Software Engineer,100678,Mid-Senior level,United States,PhD,4,2024-01-09,AI Innovations
AI00439,Robotics Engineer,106560,Mid-Senior level,Switzerland,Associate,2,2024-10-12,Cognitive Computing
AI00444,AI Architect,64832,Mid-Senior level,Austria,Associate,2,2024-12-10,Autonomous Tech
AI00447,Principal Data Scientist,46950,Mid-Senior level,Ireland,Bachelor,2,2025-02-03,Cognitive Computing
AI00451,AI Specialist,72769,Mid-Senior level,Ireland,Associate,4,2024-07-17,Autonomous Tech
AI00454,NLP Engineer,78913,Mid-Senior level,India,Bachelor,2,2024-03-24,AI Innovations
AI00459,Data Analyst,88878,Mid-Senior level,Japan,Master,4,2024-07-25,DeepTech Ventures
AI00461,Head of AI,84728,Mid-Senior level,Singapore,Master,3,2025-01-06,Smart Analytics
AI00420,Machine Learning Engineer,69827,Entry level,United Kingdom,Master,1,2024-10-11,Cloud AI Solutions
AI00422,Autonomous Systems Engineer,99795,Entry level,Switzerland,Bachelor,1,2024-05-20,Algorithmic Solutions
AI00425,ML Ops Engineer,60097,Entry level,Germany,Master,1,2024-09-30,AI Innovations
AI00432,Data Scientist,58778,Entry level,France,Associate,0,2024-11-27,Smart Analytics
AI00440,AI Software Engineer,94044,Entry level,United States,PhD,1,2024-02-18,Autonomous Tech
AI00462,Research Scientist,97260,Executive,Austria,Associate,17,2024-01-11,Algorithmic Solutions
AI00472,Data Scientist,109279,Executive,China,Associate,12,2024-12-14,Digital Transformation LLC
AI00475,Data Scientist,226973,Executive,Germany,Master,10,2024-11-24,DeepTech Ventures
AI00483,AI Product Manager,170702,Executive,United States,Bachelor,13,2024-05-07,DeepTech Ventures
AI00484,Data Scientist,149281,Executive,Japan,PhD,14,2024-06-08,Neural Networks Co
AI00490,Deep Learning Engineer,152266,Executive,Israel,Associate,12,2024-05-02,Autonomous Tech
AI00498,Data Analyst,217701,Executive,Denmark,Bachelor,10,2024-03-01,Cloud AI Solutions
AI00502,Research Scientist,138694,Executive,China,Bachelor,19,2024-08-14,Predictive Systems
AI00001,AI Research Scientist,90376,Senior level,China,Bachelor,9,2024-10-18,Smart Analytics
AI00463,Machine Learning Researcher,69936,Mid-Senior level,Singapore,Bachelor,4,2025-01-31,Future Systems
AI00464,Data Engineer,75400,Mid-Senior level,South Korea,Associate,3,2025-03-31,Machine Intelligence Group
AI00467,AI Research Scientist,109409,Mid-Senior level,Norway,Associate,2,2024-11-07,DeepTech Ventures
AI00473,Deep Learning Engineer,103692,Mid-Senior level,Norway,Master,2,2024-05-09,Predictive Systems
AI00474,Machine Learning Researcher,110492,Mid-Senior level,Singapore,PhD,3,2024-04-22,Algorithmic Solutions
AI00478,Autonomous Systems Engineer,73669,Mid-Senior level,Ireland,Master,2,2024-10-08,Predictive Systems
AI00479,AI Architect,98984,Mid-Senior level,Denmark,Bachelor,2,2024-09-12,Digital Transformation LLC
AI00480,Data Scientist,101933,Mid-Senior level,United Kingdom,Associate,2,2024-03-30,Algorithmic Solutions
AI00486,AI Software Engineer,85131,Mid-Senior level,United Kingdom,Associate,4,2024-01-14,Quantum Computing Inc
AI00491,Principal Data Scientist,104315,Mid-Senior level,United Kingdom,PhD,3,2025-02-27,Advanced Robotics
AI00492,AI Product Manager,49234,Mid-Senior level,Finland,Master,2,2024-01-03,Algorithmic Solutions
AI00465,ML Ops Engineer,107195,Entry level,Denmark,PhD,0,2024-07-05,TechCorp Inc
AI00468,AI Consultant,49641,Entry level,India,Master,0,2024-09-19,Autonomous Tech
AI00469,Machine Learning Researcher,60830,Entry level,Denmark,Bachelor,0,2024-09-09,DataVision Ltd
AI00470,Machine Learning Engineer,48516,Entry level,South Korea,PhD,1,2025-03-19,DeepTech Ventures
AI00485,Data Scientist,43707,Entry level,Japan,Master,1,2024-01-14,Cognitive Computing
AI00489,NLP Engineer,53707,Entry level,China,Master,0,2024-02-29,Algorithmic Solutions
AI00509,NLP Engineer,146600,Executive,Japan,Bachelor,18,2024-07-26,Machine Intelligence Group
AI00511,AI Specialist,156725,Executive,South Korea,Associate,19,2024-07-13,Advanced Robotics
AI00515,Machine Learning Engineer,272652,Executive,Denmark,PhD,19,2025-01-13,Autonomous Tech
AI00524,AI Product Manager,134087,Executive,Australia,PhD,12,2024-07-01,Neural Networks Co
AI00527,Computer Vision Engineer,188034,Executive,Germany,Master,13,2024-10-21,Machine Intelligence Group
AI00529,Machine Learning Engineer,146076,Executive,South Korea,Master,11,2024-01-18,Autonomous Tech
AI00534,Machine Learning Engineer,142657,Executive,Ireland,Bachelor,13,2024-09-16,DeepTech Ventures
AI00535,Research Scientist,291226,Executive,Denmark,Bachelor,10,2024-07-08,DataVision Ltd
AI00538,Computer Vision Engineer,271344,Executive,Canada,Bachelor,17,2024-01-13,TechCorp Inc
AI00541,AI Product Manager,136651,Executive,Japan,Bachelor,17,2024-09-01,Machine Intelligence Group
AI00542,AI Software Engineer,237637,Executive,Sweden,Associate,17,2024-02-02,Predictive Systems
AI00503,Autonomous Systems Engineer,130454,Mid-Senior level,Singapore,Master,2,2024-05-26,TechCorp Inc
AI00505,ML Ops Engineer,47965,Mid-Senior level,Japan,Master,4,2024-12-29,DeepTech Ventures
AI00516,AI Product Manager,117510,Mid-Senior level,France,Associate,2,2024-08-14,Future Systems
AI00518,AI Architect,61352,Mid-Senior level,Japan,Master,3,2025-04-25,TechCorp Inc
AI00521,Data Scientist,71473,Mid-Senior level,Austria,Bachelor,4,2024-04-08,Neural Networks Co
AI00522,Head of AI,48920,Mid-Senior level,Japan,Associate,2,2024-04-25,Machine Intelligence Group
AI00523,Data Engineer,63273,Mid-Senior level,South Korea,Master,4,2024-08-23,Digital Transformation LLC
AI00532,AI Software Engineer,103806,Mid-Senior level,United States,Associate,3,2024-09-02,Digital Transformation LLC
AI00506,Data Scientist,61289,Entry level,Germany,Bachelor,0,2024-10-17,Cognitive Computing
AI00508,AI Architect,64826,Entry level,France,PhD,0,2024-08-10,Advanced Robotics
AI00512,Robotics Engineer,94680,Entry level,Denmark,PhD,1,2025-03-18,Future Systems
AI00517,NLP Engineer,80985,Entry level,Netherlands,Bachelor,0,2024-10-16,DataVision Ltd
AI00531,AI Software Engineer,73269,Entry level,United Kingdom,Associate,0,2024-12-04,Advanced Robotics
AI00536,Data Scientist,65226,Entry level,United States,Associate,0,2024-06-11,Machine Intelligence Group
AI00537,AI Specialist,108886,Entry level,Switzerland,Bachelor,0,2024-02-16,Cloud AI Solutions
AI00543,AI Consultant,59160,Entry level,Ireland,Bachelor,0,2024-01-17,Predictive Systems
AI00544,Research Scientist,49162,Entry level,China,Associate,0,2025-03-27,Smart Analytics
AI00549,AI Software Engineer,135272,Executive,India,Bachelor,17,2024-10-22,Cognitive Computing
AI00554,Robotics Engineer,160234,Executive,Canada,PhD,15,2025-01-28,Predictive Systems
AI00555,Computer Vision Engineer,286216,Executive,Denmark,PhD,12,2024-02-10,Autonomous Tech
AI00560,Data Engineer,259184,Executive,Norway,Master,18,2024-07-08,Machine Intelligence Group
AI00561,AI Specialist,105668,Executive,China,Associate,11,2024-11-24,Algorithmic Solutions
AI00562,AI Architect,223289,Executive,Norway,Associate,14,2025-03-19,Autonomous Tech
AI00566,Data Engineer,153083,Executive,China,Bachelor,11,2024-09-23,Digital Transformation LLC
AI00567,Machine Learning Engineer,201269,Executive,Denmark,Associate,15,2024-05-21,Smart Analytics
AI00568,AI Software Engineer,148214,Executive,Finland,Associate,19,2024-11-17,Cloud AI Solutions
AI00572,AI Architect,313205,Executive,Norway,Associate,12,2024-02-18,Cloud AI Solutions
AI00579,Head of AI,111371,Executive,Finland,Bachelor,18,2024-01-11,Cloud AI Solutions
AI00581,Head of AI,120586,Executive,Japan,Bachelor,19,2024-06-20,Predictive Systems
AI00582,Machine Learning Researcher,182856,Executive,Germany,Associate,12,2024-04-01,Future Systems
AI00004,NLP Engineer,80215,Senior level,India,PhD,7,2024-12-23,Future Systems
AI00551,Deep Learning Engineer,70013,Mid-Senior level,Finland,Bachelor,2,2024-03-05,DeepTech Ventures
AI00552,Data Scientist,97749,Mid-Senior level,Sweden,Master,3,2024-11-09,TechCorp Inc
AI00556,Head of AI,80478,Mid-Senior level,Singapore,PhD,4,2024-03-01,Predictive Systems
AI00563,Research Scientist,62692,Mid-Senior level,India,Master,4,2024-08-15,Quantum Computing Inc
AI00569,Data Scientist,97454,Mid-Senior level,Germany,Associate,4,2025-03-26,DeepTech Ventures
AI00573,AI Architect,83357,Mid-Senior level,Sweden,PhD,4,2024-07-28,Advanced Robotics
AI00546,Machine Learning Engineer,35782,Entry level,India,Master,0,2024-03-04,Cognitive Computing
AI00548,Head of AI,54121,Entry level,Finland,Bachelor,1,2024-05-03,Digital Transformation LLC
AI00550,Machine Learning Engineer,46323,Entry level,Ireland,Bachelor,0,2024-05-12,AI Innovations
AI00559,AI Software Engineer,81319,Entry level,Germany,Bachelor,0,2025-02-19,Machine Intelligence Group
AI00564,AI Research Scientist,70084,Entry level,Canada,Associate,0,2025-03-14,DataVision Ltd
AI00565,Computer Vision Engineer,69418,Entry level,Canada,Master,1,2024-01-31,Future Systems
AI00576,AI Consultant,53116,Entry level,Sweden,Master,0,2024-05-20,Smart Analytics
AI00577,AI Product Manager,46556,Entry level,Israel,Bachelor,0,2024-05-26,Autonomous Tech
AI00580,AI Consultant,64072,Entry level,United Kingdom,PhD,0,2025-04-25,Advanced Robotics
AI00589,AI Consultant,139122,Executive,Germany,Master,12,2025-02-19,Machine Intelligence Group
AI00590,Data Scientist,162476,Executive,Germany,PhD,17,2024-11-27,Cognitive Computing
AI00592,Head of AI,160883,Executive,Germany,PhD,14,2024-06-12,Autonomous Tech
AI00593,Autonomous Systems Engineer,138000,Executive,Ireland,Bachelor,11,2024-08-17,DeepTech Ventures
AI00595,Machine Learning Researcher,261332,Executive,Switzerland,Associate,10,2024-12-09,Neural Networks Co
AI00599,Computer Vision Engineer,133019,Executive,Ireland,PhD,15,2024-10-23,Quantum Computing Inc
AI00600,Computer Vision Engineer,216253,Executive,United Kingdom,PhD,13,2025-04-15,Smart Analytics
AI00602,Data Analyst,169842,Executive,Germany,Associate,15,2024-05-20,Digital Transformation LLC
AI00606,AI Software Engineer,167210,Executive,Norway,Master,15,2024-10-15,Neural Networks Co
AI00625,NLP Engineer,123728,Senior level,Germany,PhD,9,2024-06-14,Future Systems
AI00586,Autonomous Systems Engineer,112595,Mid-Senior level,United Kingdom,Bachelor,2,2024-03-26,Algorithmic Solutions
AI00588,AI Software Engineer,87531,Mid-Senior level,Netherlands,Associate,3,2024-03-03,Machine Intelligence Group
AI00597,Data Analyst,97771,Mid-Senior level,Singapore,Master,3,2024-05-25,Cloud AI Solutions
AI00601,AI Architect,73822,Mid-Senior level,India,PhD,3,2024-08-19,Digital Transformation LLC
AI00603,AI Consultant,97370,Mid-Senior level,Sweden,Master,2,2024-10-14,Cognitive Computing
AI00607,Research Scientist,46796,Mid-Senior level,Finland,Bachelor,2,2024-08-09,Predictive Systems
AI00611,AI Architect,140104,Mid-Senior level,Norway,PhD,2,2024-01-28,Algorithmic Solutions
AI00612,Machine Learning Engineer,90291,Mid-Senior level,Netherlands,Master,3,2024-03-20,Cloud AI Solutions
AI00618,Machine Learning Researcher,109969,Mid-Senior level,United States,PhD,4,2024-07-15,Predictive Systems
AI00587,Research Scientist,49185,Entry level,Japan,PhD,1,2024-12-22,Smart Analytics
AI00591,AI Product Manager,106583,Entry level,United States,Bachelor,1,2024-09-07,AI Innovations
AI00594,Data Scientist,47999,Entry level,Ireland,PhD,0,2024-08-17,Neural Networks Co
AI00598,AI Specialist,79627,Entry level,United Kingdom,Bachelor,1,2025-02-28,Algorithmic Solutions
AI00604,Research Scientist,106332,Entry level,Denmark,Associate,0,2024-08-23,Machine Intelligence Group
AI00608,ML Ops Engineer,87462,Entry level,Norway,PhD,1,2024-10-25,Quantum Computing Inc
AI00609,AI Software Engineer,45441,Entry level,Ireland,Bachelor,1,2024-04-10,Cognitive Computing
AI00614,Data Scientist,99041,Entry level,United States,Bachelor,1,2024-03-21,Cognitive Computing
AI00615,ML Ops Engineer,42279,Entry level,Finland,Master,1,2024-12-28,Predictive Systems
AI00624,AI Architect,70128,Entry level,Sweden,Associate,0,2024-09-07,AI Innovations
AI00613,AI Software Engineer,303636,Executive,Denmark,Master,10,2024-07-27,DeepTech Ventures
AI00619,Robotics Engineer,115496,Executive,India,Master,12,2024-02-29,Machine Intelligence Group
AI00620,AI Consultant,224280,Executive,Denmark,Bachelor,18,2024-09-20,Neural Networks Co
AI00630,Principal Data Scientist,349562,Executive,Denmark,Associate,15,2024-01-18,TechCorp Inc
AI00631,AI Product Manager,137181,Executive,Israel,Master,19,2025-03-07,Machine Intelligence Group
AI00633,ML Ops Engineer,151385,Executive,Canada,Master,14,2024-04-29,Future Systems
AI00643,Principal Data Scientist,242433,Executive,Switzerland,PhD,15,2024-08-12,Algorithmic Solutions
AI00646,Research Scientist,116320,Executive,Canada,Bachelor,17,2024-04-06,Neural Networks Co
AI00651,Autonomous Systems Engineer,102675,Executive,Finland,Associate,12,2024-11-06,DataVision Ltd
AI00653,AI Architect,222869,Executive,Canada,Master,14,2025-02-07,Autonomous Tech
AI00656,Data Scientist,195999,Executive,Sweden,Associate,16,2024-12-07,Future Systems
AI00660,NLP Engineer,236175,Executive,Denmark,Associate,15,2024-05-30,Cloud AI Solutions
AI00664,Head of AI,145141,Executive,South Korea,Master,17,2024-10-27,Future Systems
AI00665,Autonomous Systems Engineer,149673,Executive,Israel,Master,15,2024-06-27,Algorithmic Solutions
AI00628,Data Scientist,133372,Mid-Senior level,United States,Master,4,2025-03-22,Neural Networks Co
AI00636,Deep Learning Engineer,92318,Mid-Senior level,Singapore,PhD,3,2025-04-09,Algorithmic Solutions
AI00639,Principal Data Scientist,89020,Mid-Senior level,Australia,PhD,2,2024-04-10,TechCorp Inc
AI00642,Data Analyst,66066,Mid-Senior level,Israel,Bachelor,4,2024-12-24,Future Systems
AI00644,Machine Learning Researcher,84450,Mid-Senior level,China,Master,3,2024-12-31,Algorithmic Solutions
AI00645,Autonomous Systems Engineer,69485,Mid-Senior level,India,Associate,4,2024-07-16,Autonomous Tech
AI00647,AI Architect,54457,Mid-Senior level,South Korea,Master,4,2024-08-06,Algorithmic Solutions
AI00655,AI Software Engineer,148341,Mid-Senior level,Denmark,Bachelor,4,2024-04-09,AI Innovations
AI00662,AI Specialist,112606,Mid-Senior level,United States,Master,2,2024-02-08,TechCorp Inc
